"time","u_f","u_wg"
0.0,8.550195211801153e-07,4.855323958934428e-05
0.0011111111111111,8.550195211801153e-07,4.855323958934428e-05
0.0022222222222222,8.615758790759365e-07,4.258957204379799e-05
0.0033333333333333,8.677169494706696e-07,3.822043036821272e-05
0.0044444444444444,8.73522463366442e-07,3.487433857228339e-05
0.0055555555555555,8.790477541586519e-07,3.22264618762103e-05
0.0066666666666666,8.843335033724054e-07,3.007765704337547e-05
0.0077777777777777,8.894109191875881e-07,2.829864922133214e-05
0.0088888888888888,8.943047345302024e-07,2.680166501022695e-05
0.01,8.990350601551844e-07,2.552490991957885e-05
0.0111111111111111,9.036185906663686e-07,2.442355895582195e-05
0.0122222222222222,9.080694228847264e-07,2.346426990847702e-05
0.0133333333333333,9.123996306517282e-07,2.262170542346686e-05
0.0144444444444444,9.166196804191302e-07,2.187625238198462e-05
0.0155555555555555,9.207387392250032e-07,2.121248224893918e-05
0.0166666666666666,9.247649078211156e-07,2.061808506250666e-05
0.0177777777777777,9.28705400435639e-07,2.008311483343798e-05
0.0188888888888888,9.325666856565984e-07,1.95994448221718e-05
0.02,9.36354598444772e-07,1.91603674024616e-05
0.0211111111111111,9.400744303427944e-07,1.876029550131126e-05
0.0222222222222222,9.437310029671034e-07,1.839453666541727e-05
0.0233333333333333,9.473287285077498e-07,1.805911988683579e-05
0.0244444444444444,9.50871660006764e-07,1.775066131231665e-05
0.0255555555555555,9.54363533504945e-07,1.746625898963886e-05
0.0266666666666666,9.578078036538804e-07,1.720340956079122e-05
0.0277777777777777,9.612076740273377e-07,1.695994172799897e-05
0.0288888888888888,9.645661230963395e-07,1.67339626701766e-05
0.03,9.678859266286027e-07,1.652381455362094e-05
0.0311111111111111,9.71169677118008e-07,1.63280389801579e-05
0.0322222222222222,9.74419800730301e-07,1.614534772808565e-05
0.0333333333333333,9.776385721584118e-07,1.597459852028253e-05
0.0344444444444444,9.80828127707921e-07,1.581477483720715e-05
0.0355555555555555,9.839904768757175e-07,1.566496900632329e-05
0.0366666666666666,9.871275126389651e-07,1.552436796224253e-05
0.0377777777777777,9.90241020634712e-07,1.539224119679222e-05
0.0388888888888888,9.933326873808226e-07,1.526793051483313e-05
0.04,9.96404107664571e-07,1.515084128693227e-05
0.0411111111111111,9.994567912057473e-07,1.504043494904528e-05
0.0422222222222222,1.002492168684601e-06,1.493622254600022e-05
0.0433333333333333,1.005511597211732e-06,1.483775915261831e-05
0.0444444444444444,1.008516365305784e-06,1.474463903592412e-05
0.0455555555555555,1.011507697435507e-06,1.465649144567928e-05
0.0466666666666666,1.014486758174969e-06,1.457297693971408e-05
0.0477777777777777,1.017454656014136e-06,1.449378416611938e-05
0.0488888888888888,1.020412446861397e-06,1.441862703711629e-05
0.05,1.023361137270091e-06,1.434724223984268e-05
0.0511111111111111,1.026301687416826e-06,1.427938703789575e-05
0.0522222222222222,1.029235013856164e-06,1.421483732456794e-05
0.0533333333333333,1.032161992073215e-06,1.41533858946153e-05
0.0544444444444444,1.035083458853106e-06,1.409484090629977e-05
0.0555555555555555,1.038000214484197e-06,1.403902450956188e-05
0.0566666666666666,1.040913024809952e-06,1.398577161962355e-05
0.0577777777777777,1.043822623142765e-06,1.393492881822587e-05
0.0588888888888888,1.046729712051571e-06,1.388635336715226e-05
0.06,1.049634965033901e-06,1.38399123207783e-05
0.0611111111111111,1.052539028081793e-06,1.379548172613933e-05
0.0622222222222222,1.055442521150204e-06,1.375294590052851e-05
0.0633333333333333,1.058346039535527e-06,1.371219677791586e-05
0.0644444444444444,1.061250155171239e-06,1.367313331658433e-05
0.0655555555555555,1.0641554178469e-06,1.363566096133088e-05
0.0666666666666666,1.067062356356244e-06,1.359969115439535e-05
0.0677777777777777,1.069971479579507e-06,1.356514088998342e-05
0.0688888888888888,1.072883277504753e-06,1.353193230786859e-05
0.07,1.075798222192431e-06,1.349999232207954e-05
0.0711111111111111,1.078716768687147e-06,1.346925228114895e-05
0.0722222222222222,1.081639355880228e-06,1.343964765679456e-05
0.0733333333333333,1.084566407326341e-06,1.341111775826116e-05
0.0744444444444444,1.087498332017287e-06,1.338360546985397e-05
0.0755555555555555,1.090435525115655e-06,1.335705700946729e-05
0.0766666666666666,1.093378368650962e-06,1.333142170614601e-05
0.0777777777777777,1.096327232180668e-06,1.33066517949277e-05
0.0788888888888888,1.099282473418228e-06,1.328270222739893e-05
0.08,1.10224443883019e-06,1.325953049655374e-05
0.0811111111111111,1.105213464204306e-06,1.323709647469652e-05
0.0822222222222222,1.108189875190358e-06,1.321536226325018e-05
0.0833333333333333,1.111173987815279e-06,1.319429205344749e-05
0.0844444444444444,1.114166108974227e-06,1.317385199698274e-05
0.0855555555555555,1.117166536898857e-06,1.315401008579005e-05
0.0866666666666666,1.120175561604302e-06,1.313473604019527e-05
0.0877777777777777,1.123193465315887e-06,1.311600120475811e-05
0.0888888888888888,1.126220522876975e-06,1.309777845118552e-05
0.09,1.129257002138829e-06,1.308004208775464e-05
0.0911111111111111,1.132303164333633e-06,1.306276777473419e-05
0.0922222222222222,1.135359264431632e-06,1.304593244533871e-05
0.0933333333333333,1.138425551483217e-06,1.30295142317909e-05
0.0944444444444444,1.141502268946911e-06,1.30134923961074e-05
0.0955555555555555,1.144589655004002e-06,1.299784726525169e-05
0.0966666666666666,1.147687942860639e-06,1.298256017033281e-05
0.0977777777777777,1.150797361038047e-06,1.296761338955082e-05
0.0988888888888888,1.153918133651631e-06,1.295299009462194e-05
0.1,1.157050480679606e-06,1.293867430042866e-05
0.1011111111111111,1.160194618221712e-06,1.292465081766928e-05
0.1022222222222222,1.163350758748711e-06,1.291090520829557e-05
0.1033333333333333,1.166519111343151e-06,1.289742374354181e-05
0.1044444444444445,1.169699881932035e-06,1.288419336436957e-05
0.1055555555555556,1.172893273511816e-06,1.287120164415988e-05
0.1066666666666667,1.176099486366291e-06,1.285843675350221e-05
0.1077777777777778,1.179318718277873e-06,1.284588742693641e-05
0.1088888888888889,1.182551164732686e-06,1.28335429315193e-05
0.11,1.185797019119955e-06,1.282139303709112e-05
0.1111111111111111,1.189056472926141e-06,1.280942798813356e-05
0.1122222222222222,1.192329715924217e-06,1.279763847710802e-05
0.1133333333333333,1.195616936358524e-06,1.278601561918433e-05
0.1144444444444444,1.198918321125626e-06,1.27745509282615e-05
0.1155555555555556,1.20223405595154e-06,1.276323629420094e-05
0.1166666666666667,1.205564325565759e-06,1.275206396119036e-05
0.1177777777777778,1.208909313872414e-06,1.274102650716499e-05
0.1188888888888889,1.212269204119012e-06,1.273011682421686e-05
0.12,1.215644179063098e-06,1.271932809992707e-05
0.1211111111111111,1.219034421137201e-06,1.270865379956014e-05
0.1222222222222222,1.222440112612506e-06,1.269808764906188e-05
0.1233333333333333,1.225861435761546e-06,1.268762361880919e-05
0.1244444444444444,1.229298573020334e-06,1.267725590805848e-05
0.1255555555555556,1.232751707150351e-06,1.266697893004659e-05
0.1266666666666667,1.23622102140068e-06,1.265678729769736e-05
0.1277777777777778,1.239706699670772e-06,1.264667580989144e-05
0.1288888888888889,1.24320892667417e-06,1.263663943825894e-05
0.13,1.24672788810363e-06,1.262667331445561e-05
0.1311111111111111,1.250263770798044e-06,1.261677271788611e-05
0.1322222222222222,1.253816762911543e-06,1.260693306383824e-05
0.1333333333333333,1.257387054085298e-06,1.259714989199679e-05
0.1344444444444444,1.260974835622354e-06,1.258741885530119e-05
0.1355555555555556,1.264580300666055e-06,1.257773570912122e-05
0.1366666666666667,1.268203644382448e-06,1.256809630071517e-05
0.1377777777777778,1.271845064147224e-06,1.255849655894798e-05
0.1388888888888889,1.275504759737631e-06,1.254893248423623e-05
0.14,1.279182933529991e-06,1.253940013869839e-05
0.1411111111111111,1.282879790703217e-06,1.25298956364804e-05
0.1422222222222222,1.286595539449077e-06,1.252041513423351e-05
0.1433333333333333,1.290330391189669e-06,1.251095482172132e-05
0.1444444444444444,1.294084560802801e-06,1.250151091252751e-05
0.1455555555555555,1.297858266855883e-06,1.249207963484648e-05
0.1466666666666667,1.301651731849099e-06,1.248265722233022e-05
0.1477777777777778,1.305465182468494e-06,1.247323990496973e-05
0.1488888888888889,1.309298849849797e-06,1.246382389998957e-05
0.15,1.313152969853729e-06,1.245440540273338e-05
0.1511111111111111,1.317027783353695e-06,1.244498057751693e-05
0.1522222222222222,1.320923536536728e-06,1.243554554843027e-05
0.1533333333333333,1.324840481218552e-06,1.242609639006453e-05
0.1544444444444444,1.328778875173903e-06,1.241662911814353e-05
0.1555555555555556,1.332738982483021e-06,1.240713968003887e-05
0.1566666666666667,1.336721073895453e-06,1.239762394514709e-05
0.1577777777777778,1.340725427212404e-06,1.238807769510624e-05
0.1588888888888889,1.344752327688753e-06,1.237849661383333e-05
0.16,1.348802068456177e-06,1.236887627735741e-05
0.1611111111111111,1.352874950968701e-06,1.235921214343098e-05
0.1622222222222222,1.356971285472139e-06,1.234949954089333e-05
0.1633333333333333,1.36109139149902e-06,1.233973365876828e-05
0.1644444444444444,1.365235598390692e-06,1.232990953507145e-05
0.1655555555555556,1.369404245848287e-06,1.232002204530564e-05
0.1666666666666667,1.373597684514478e-06,1.23100658906221e-05
0.1677777777777778,1.37781627658802e-06,1.230003558562586e-05
0.1688888888888889,1.382060396473175e-06,1.228992544580065e-05
0.17,1.386330431466226e-06,1.22797295745321e-05
0.1711111111111111,1.390626782481596e-06,1.226944184970618e-05
0.1722222222222222,1.394949864819994e-06,1.225905590985885e-05
0.1733333333333333,1.399300108981343e-06,1.224856513985391e-05
0.1744444444444445,1.403677961525426e-06,1.223796265606874e-05
0.1755555555555555,1.408083885983241e-06,1.222724129105958e-05
0.1766666666666667,1.412518363822419e-06,1.221639357768895e-05
0.1777777777777778,1.416981895470142e-06,1.220541173268857e-05
0.1788888888888889,1.421475001397334e-06,1.21942876396374e-05
0.18,1.425998223268075e-06,1.218301283133181e-05
0.1811111111111111,1.430552125158453e-06,1.217157847152764e-05
0.1822222222222222,1.435137294849486e-06,1.215997533603154e-05
0.1833333333333333,1.439754345198799e-06,1.21481937931225e-05
0.1844444444444444,1.4444039155964e-06,1.213622378328608e-05
0.1855555555555556,1.449086673509887e-06,1.212405479824142e-05
0.1866666666666667,1.453803316125186e-06,1.211167585924557e-05
0.1877777777777778,1.458554572088969e-06,1.209907549466227e-05
0.1888888888888889,1.463341203359676e-06,1.208624171677985e-05
0.19,1.468164007174242e-06,1.207316199787186e-05
0.1911111111111111,1.473023818138352e-06,1.205982324548955e-05
0.1922222222222222,1.477921510448566e-06,1.204621177698566e-05
0.1933333333333333,1.482858000255169e-06,1.203231329326573e-05
0.1944444444444444,1.48783424817533e-06,1.201811285177284e-05
0.1955555555555556,1.492851261966855e-06,1.200359483871468e-05
0.1966666666666667,1.497910099373574e-06,1.198874294054256e-05
0.1977777777777778,1.503011871154108e-06,1.197354011470755e-05
0.1988888888888889,1.508157744306897e-06,1.195796855971434e-05
0.2,1.513348945505093e-06,1.194200968451038e-05
0.2011111111111111,1.518586764756123e-06,1.192564407724932e-05
0.2022222222222222,1.523872559301764e-06,1.190885147348157e-05
0.2033333333333333,1.52920775777595e-06,1.189161072383142e-05
0.2044444444444445,1.534593864638712e-06,1.187389976123426e-05
0.2055555555555555,1.540032464906226e-06,1.185569556781666e-05
0.2066666666666667,1.545525229198562e-06,1.183697414151985e-05
0.2077777777777778,1.551073919128398e-06,1.181771046257677e-05
0.2088888888888889,1.556680393055969e-06,1.179787845997437e-05
0.21,1.562346612237423e-06,1.177745097804633e-05
0.2111111111111111,1.568074647396443e-06,1.175639974336289e-05
0.2122222222222222,1.573866685750873e-06,1.17346953321043e-05
0.2133333333333333,1.579725038529658e-06,1.171230713812888e-05
0.2144444444444444,1.585652149017492e-06,1.168920334196592e-05
0.2155555555555556,1.591650601168895e-06,1.16653508809977e-05
0.2166666666666667,1.597723128836078e-06,1.164071542111344e-05
0.2177777777777778,1.603872625660004e-06,1.161526133015611e-05
0.2188888888888889,1.610102155677595e-06,1.158895165350827e-05
0.22,1.616414964703703e-06,1.156174809220006e-05
0.2211111111111111,1.622814492551376e-06,1.153361098395635e-05
0.2222222222222222,1.629304386160336e-06,1.150449928763482e-05
0.2233333333333333,1.635888513710071e-06,1.147437057155009e-05
0.2244444444444444,1.642570979801545e-06,1.14431810062111e-05
0.2255555555555556,1.649356141799675e-06,1.14108853620472e-05
0.2266666666666667,1.656248627438049e-06,1.137743701273201e-05
0.2277777777777778,1.663253353797595e-06,1.134278794476413e-05
0.2288888888888889,1.670375547782398e-06,1.13068887739963e-05
0.23,1.677620768228821e-06,1.126968876985425e-05
0.2311111111111111,1.684994929798381e-06,1.123113588801923e-05
0.2322222222222222,1.692504328820998e-06,1.119117681238915e-05
0.2333333333333333,1.700155671273712e-06,1.114975700717037e-05
0.2344444444444445,1.707956103099817e-06,1.110682077997592e-05
0.2355555555555555,1.715913243097348e-06,1.106231135684052e-05
0.2366666666666667,1.724035218630885e-06,1.101617097007569e-05
0.2377777777777778,1.732330704451261e-06,1.096834095990481e-05
0.2388888888888889,1.74080896494022e-06,1.091876189081927e-05
0.24,1.749479900135811e-06,1.08673736835902e-05
0.2411111111111111,1.75835409593721e-06,1.081411576384886e-05
0.2422222222222222,1.767442878936893e-06,1.075892722811739e-05
0.2433333333333333,1.776758376384708e-06,1.070174702812015e-05
0.2444444444444444,1.786313581852433e-06,1.064251417413597e-05
0.2455555555555556,1.796122427241729e-06,1.058116795806837e-05
0.2466666666666667,1.806199861862876e-06,1.051764819679191e-05
0.2477777777777778,1.816561939409955e-06,1.045189549621114e-05
0.2488888888888889,1.827225913770903e-06,1.038385153629572e-05
0.25,1.83821034474129e-06,1.031345937717809e-05
0.2511111111111111,1.849535214862838e-06,1.024066378618175e-05
0.2522222222222222,1.861222058783537e-06,1.016541158540199e-05
0.2533333333333334,1.87329410674159e-06,1.008765201919211e-05
0.2544444444444444,1.885776444016334e-06,1.00073371406003e-05
0.2555555555555555,1.898696188469728e-06,9.924422215474172e-06
0.2566666666666667,1.912082688633926e-06,9.838866142593086e-06
0.2577777777777778,1.925967745190032e-06,9.750631887801305e-06
0.2588888888888889,1.94038585914434e-06,9.65968692972164e-06
0.26,1.955374510555958e-06,9.56600371420242e-06
0.2611111111111111,1.970974472320807e-06,9.469560114230852e-06
0.2622222222222222,1.98723016429485e-06,9.370339891610408e-06
0.2633333333333333,2.004190053971344e-06,9.26833315627846e-06
0.2644444444444444,2.021907111049107e-06,9.163536818726847e-06
0.2655555555555555,2.04043932458236e-06,9.055955030608802e-06
0.2666666666666667,2.059850293045482e-06,8.945599608258398e-06
0.2677777777777778,2.080209899645625e-06,8.83249043355587e-06
0.2688888888888889,2.101595087661952e-06,8.716655826327114e-06
0.27,2.124090753595687e-06,8.598132882300844e-06
0.2711111111111111,2.147790779625542e-06,8.476967770561825e-06
0.2722222222222222,2.172799231468162e-06,8.35321598445773e-06
0.2733333333333333,2.199231753487546e-06,8.226942540031931e-06
0.2744444444444444,2.227217200105427e-06,8.098222116299577e-06
0.2755555555555556,2.256899551659127e-06,7.967139132035993e-06
0.2766666666666667,2.288440174404242e-06,7.833787754236475e-06
0.2777777777777778,2.32202049912202e-06,7.698271834019947e-06
0.2788888888888889,2.357845211791206e-06,7.56070476648173e-06
0.28,2.396146074418823e-06,7.421209271860563e-06
0.2811111111111111,2.437186526310848e-06,7.279917096348338e-06
0.2822222222222222,2.481267258466818e-06,7.136968631925734e-06
0.2833333333333333,2.52873301013721e-06,6.992512455745298e-06
0.2844444444444444,2.579980912181531e-06,6.846704790771485e-06
0.2855555555555556,2.635470804299484e-06,6.699708890603874e-06
0.2866666666666667,2.695738093496237e-06,6.551694352637255e-06
0.2877777777777778,2.761409915492105e-06,6.402836364905395e-06
0.2888888888888889,2.833225633382792e-06,6.253314893100845e-06
0.29,2.912063095338372e-06,6.103313815319559e-06
0.2911111111111111,2.998972631941363e-06,5.953020013024136e-06
0.2922222222222222,3.095221592423608e-06,5.802622427523812e-06
0.2933333333333333,3.202353439148831e-06,5.652311091912923e-06
0.2944444444444445,3.322267272500129e-06,5.502276148862686e-06
0.2955555555555556,3.457326530758345e-06,5.352706864919674e-06
0.2966666666666667,3.610510165641224e-06,5.203790652000061e-06
0.2977777777777778,3.785627006826799e-06,5.055712106578508e-06
0.2988888888888889,3.987626437033875e-06,4.908652076631991e-06
0.3,4.223059946622457e-06,4.762786765687012e-06
0.3011111111111111,4.500786584069992e-06,4.618286882271408e-06
0.3022222222222222,4.833087184129239e-06,4.47531684156801e-06
0.3033333333333333,5.237493263283892e-06,4.334034023796472e-06
0.3044444444444445,5.739929383954652e-06,4.194588090112409e-06
0.3055555555555556,6.380419154343804e-06,4.05712034979423e-06
0.3066666666666666,7.224178960534807e-06,3.921763157242046e-06
0.3077777777777778,8.385143070171468e-06,3.788639278758775e-06
0.3088888888888889,1.008190493473699e-05,3.657861054298101e-06
0.31,1.279372550078626e-05,3.529528763261285e-06
0.3111111111111111,1.781416980628171e-05,3.403725617573823e-06
0.3122222222222222,3.025845440312639e-05,3.28049175415212e-06
0.3133333333333334,0.0001132540391404,3.159363844926189e-06
0.3144444444444445,0.1779914960434094,2.210757904933995e-06
0.3155555555555555,0.3065016804223016,1.799640323547847e-06
0.3166666666666667,0.4509420524420056,1.477038458445926e-06
0.3177777777777778,0.6177785598521146,1.214823893524191e-06
0.3188888888888889,0.8081497153592625,1.002255038046725e-06
0.32,0.99963182680058,8.375361253540412e-07
0.3211111111111111,0.999968222165746,7.537061295111084e-07
0.3222222222222222,0.9999829224949478,6.867690426250938e-07
0.3233333333333333,0.9999881304912837,6.318365646616973e-07
0.3244444444444444,0.9999908068148344,5.857999627007527e-07
0.3255555555555555,0.9999924420956706,5.465578531916338e-07
0.3266666666666667,0.9999935481038886,5.126347958380447e-07
0.3277777777777778,0.9999943480377996,4.829622183669092e-07
0.3288888888888889,0.9999949548447644,4.567459111531346e-07
0.33,0.999995431843298,4.333824588178864e-07
0.3311111111111111,0.9999958173012218,4.124046503196771e-07
0.3322222222222222,0.9999961357198152,3.934447319850629e-07
0.3333333333333333,0.9999964035202183,3.762090205268389e-07
0.3344444444444444,0.9999966321249374,3.60459961449113e-07
0.3355555555555556,0.9999968297281848,3.460031928515844e-07
0.3366666666666667,0.9999970023630236,3.326780507687847e-07
0.3377777777777778,0.9999971545710666,3.203504886416471e-07
0.3388888888888889,0.9999972898374058,3.089077209033947e-07
0.34,0.9999974108815346,2.982541179820963e-07
0.3411111111111111,0.999997519857014,2.88308023049749e-07
0.3422222222222222,0.9999976184916362,2.78999256831634e-07
0.3433333333333333,0.9999977081878068,2.702671423532614e-07
0.3444444444444444,0.9999977900957332,2.620589270182569e-07
0.3455555555555556,0.999997865167642,2.543285114801947e-07
0.3466666666666667,0.9999979341985318,2.470354176785619e-07
0.3477777777777778,0.9999979978572044,2.401439449791822e-07
0.3488888888888889,0.9999980567101768,2.336224754863421e-07
0.35,0.9999981112403084,2.274428985663725e-07
0.3511111111111111,0.9999981618614538,2.215801313281689e-07
0.3522222222222222,0.9999982089300948,2.160117168659266e-07
0.3533333333333333,0.99999825275465,2.107174859206747e-07
0.3544444444444445,0.99999829360298,2.05679270573409e-07
0.3555555555555556,0.9999983317084822,2.008806608696147e-07
0.3566666666666667,0.9999983672750664,1.963067970570726e-07
0.3577777777777778,0.9999984004812404,1.919441915175634e-07
0.3588888888888889,0.9999984314834768,1.877805755777315e-07
0.36,0.9999984604190014,1.838047672627369e-07
0.3611111111111111,0.9999984874081052,1.800065567584157e-07
0.3622222222222222,0.9999985125560616,1.763766069124753e-07
0.3633333333333333,0.9999985359547202,1.729063665618365e-07
0.3644444444444445,0.999998557683823,1.695879948443986e-07
0.3655555555555556,0.9999985778120868,1.664142949566155e-07
0.3666666666666666,0.9999985963980832,1.633786560672621e-07
0.3677777777777778,0.9999986134909414,1.604750023030746e-07
0.3688888888888889,0.9999986291308912,1.57697747892048e-07
0.37,0.9999986433496612,1.550417576921468e-07
0.3711111111111111,0.9999986561707416,1.525023124516309e-07
0.3722222222222222,0.9999986676095156,1.500750782472493e-07
0.3733333333333334,0.9999986776732628,1.477560796309308e-07
0.3744444444444445,0.9999986863610264,1.455416760876405e-07
0.3755555555555555,0.9999986936633464,1.43428541468678e-07
0.3766666666666666,0.9999986995618352,1.414136461180145e-07
0.3777777777777778,0.9999987040285906,1.39494241455727e-07
0.3788888888888889,0.999998707025412,1.37667846823527e-07
0.38,0.9999987085027964,1.359322384339346e-07
0.3811111111111111,0.999998708398669,1.342854402977549e-07
0.3822222222222222,0.9999987066367942,1.327257170350447e-07
0.3833333333333334,0.9999987031248,1.312515685034732e-07
0.3844444444444444,0.9999986977517202,1.298617262055333e-07
0.3855555555555555,0.999998690384941,1.285551514632908e-07
0.3866666666666667,0.9999986808663852,1.27331035376738e-07
0.3877777777777778,0.999998669007732,1.261888006102349e-07
0.3888888888888889,0.9999986545843876,1.251281050816317e-07
0.39,0.999998637327824,1.241488476613392e-07
0.3911111111111111,0.999998616915764,1.232511760247362e-07
0.3922222222222222,0.9999985929594876,1.22435496842178e-07
0.3933333333333333,0.999998564987236,1.217024885374888e-07
0.3944444444444444,0.999998532422254,1.210531169001042e-07
0.3955555555555555,0.9999984945533466,1.204886538997446e-07
0.3966666666666667,0.999998450494814,1.200107001280495e-07
0.3977777777777778,0.9999983991310124,1.196212113821415e-07
0.3988888888888889,0.9999983390382108,1.193225300142062e-07
0.4,0.9999982683721118,1.191174218039525e-07
0.4011111111111111,0.9999981847020604,1.190091192731196e-07
0.4022222222222222,0.9999980847599476,1.190013725613716e-07
0.4033333333333333,0.999997964047819,1.19098509231014e-07
0.4044444444444444,0.9999978162018384,1.19305504678018e-07
0.4055555555555556,0.9999976319157684,1.196280652171678e-07
0.4066666666666667,0.9999973970216502,1.200727264055244e-07
0.4077777777777778,0.999997088842396,1.206469698082884e-07
0.4088888888888889,0.9999966686806454,1.21359362256255e-07
0.41,0.9999960646451151,1.222197228182145e-07
0.4111111111111111,0.9999951263551508,1.232393245639481e-07
0.4122222222222222,0.999993477634996,1.244311422263481e-07
0.4133333333333333,0.999989838132605,1.258101738481364e-07
0.4144444444444444,0.9999752188475868,1.273940806706536e-07
0.4155555555555556,0.9600551060617444,1.308949518442836e-07
0.4166666666666667,0.8519388831177455,1.38132942626285e-07
0.4177777777777778,0.757782474390517,1.459043647989081e-07
0.4188888888888889,0.6754714032472475,1.54206144652521e-07
0.42,0.6031972085262016,1.630442066949917e-07
0.4211111111111111,0.5394483428351582,1.724307139421414e-07
0.4222222222222222,0.4829682253938478,1.823828223352266e-07
0.4233333333333333,0.4327129357579014,1.929218902436159e-07
0.4244444444444445,0.3878135682365874,2.040729791736606e-07
0.4255555555555556,0.3475444308234493,2.158645554717821e-07
0.4266666666666667,0.3112968662334621,2.283283357057755e-07
0.4277777777777778,0.2785579803206162,2.414992383732504e-07
0.4288888888888889,0.2488934605117143,2.55415417506138e-07
0.43,0.2219337221384372,2.701183623128394e-07
0.4311111111111111,0.1973627288520125,2.856530527935119e-07
0.4322222222222222,0.1749089489578224,3.020681652582757e-07
0.4333333333333333,0.1543380143909551,3.194163244895979e-07
0.4344444444444445,0.1354467376054371,3.377544013166104e-07
0.4355555555555555,0.1180582137185997,3.571438558592431e-07
0.4366666666666666,0.1020177927580173,3.776511278003381e-07
0.4377777777777778,0.0871897522969197,3.9934807580861e-07
0.4388888888888889,0.0734545366066884,4.223124685813297e-07
0.44,0.0607064570473452,4.466285295029377e-07
0.4411111111111111,0.0488517723860735,4.723875342096517e-07
0.4422222222222222,0.0378070919398117,4.996884500058121e-07
0.4433333333333334,0.0274980861679906,5.286385629515956e-07
0.4444444444444444,0.0178586529692451,5.593538014202146e-07
0.4455555555555555,0.0088321658347667,5.919561728584371e-07
0.4466666666666667,0.0005584409948853,6.262800108479664e-07
0.4477777777777778,1.550164644288825e-05,6.506114604567483e-07
0.4488888888888889,7.560730306964977e-06,6.756895871457672e-07
0.45,4.980896174203184e-06,7.025330277438205e-07
0.4511111111111111,3.703517311517532e-06,7.313407023269878e-07
0.4522222222222222,2.941018692250193e-06,7.623340505975397e-07
0.4533333333333333,2.434267700054971e-06,7.957665535844556e-07
0.4544444444444444,2.073041596841229e-06,8.319305635383634e-07
0.4555555555555555,1.802503536229269e-06,8.711651051124774e-07
0.4566666666666667,1.592297481391526e-06,9.138654083661856e-07
0.4577777777777778,1.424259110879358e-06,9.604947730281164e-07
0.4588888888888889,1.286854010335887e-06,1.011599490557988e-06
0.46,1.172405999075539e-06,1.067827788086885e-06
0.4611111111111111,1.075608626982372e-06,1.129954108664823e-06
0.4622222222222222,9.926764312214172e-07,1.198910548840655e-06
0.4633333333333333,9.208366029436952e-07,1.275828013206905e-06
0.4644444444444444,8.580117619107447e-07,1.362090738203501e-06
0.4655555555555556,8.02614961993124e-07,1.459409481857816e-06
0.4666666666666667,7.534131850553178e-07,1.569921198610888e-06
0.4677777777777778,7.094340376123568e-07,1.69632697064982e-06
0.4688888888888889,6.699004993068982e-07,1.84208630691877e-06
0.47,6.341843552061172e-07,2.011696360543412e-06
0.4711111111111111,6.017723568081671e-07,2.211102319466285e-06
0.4722222222222222,5.722412317427792e-07,2.448316265003444e-06
0.4733333333333333,5.452389577988574e-07,2.734378320953547e-06
0.4744444444444444,5.204705453993278e-07,3.084901467280682e-06
0.4755555555555556,4.976871139306589e-07,3.522656739664112e-06
0.4766666666666667,4.766774079558839e-07,4.082113558556861e-06
0.4777777777777778,4.572611439153428e-07,4.817897528801271e-06
0.4788888888888889,4.392837465186073e-07,5.821748170352719e-06
0.48,4.226121519879654e-07,7.259896911826465e-06
0.4811111111111111,4.071314388672556e-07,9.4666335341515e-06
0.4822222222222222,3.927421064661836e-07,1.322519684254699e-05
0.4833333333333333,3.793578600986504e-07,2.089133689974388e-05
0.4844444444444445,3.66903749699061e-07,4.424944211221686e-05
0.4855555555555556,3.550891231953659e-07,0.0288271084416265
0.4866666666666667,3.438996978129176e-07,0.9999477657767
0.4877777777777778,3.345565963350159e-07,0.9999709813293728
0.4888888888888889,3.269183915273916e-07,0.9999782335627132
0.49,3.20902207250213e-07,0.9999813465285232
0.4911111111111111,3.164703492167565e-07,0.9999826006420288
0.4922222222222222,3.136308413352274e-07,0.9999826197802464
0.4933333333333333,3.12441517747384e-07,0.9999814092024032
0.4944444444444445,3.130185494459676e-07,0.99997836013526
0.4955555555555556,3.155510988625854e-07,0.9999712323656896
0.4966666666666666,3.20325117443916e-07,0.9999484116979404
0.4977777777777778,3.256355641498164e-07,0.5933929385848377
0.4988888888888889,3.355920529905812e-07,4.053943365893461e-05
0.5,3.478998407986594e-07,1.809159632634521e-05
